"Assessment_score","highest_education","final_result","gender","disability","num_of_prev_attempts","age_band"
0.325097371926053,0.271868400610561,1,2,1,0,2
0.997746751816259,1.60977081474842,1,1,1,0,2
0.997746751816259,1.60977081474842,1,1,1,0,2
-0.229011338557272,1.60977081474842,1,1,1,0,2
0.140394468431611,0.271868400610561,1,1,1,0,2
-0.306200611659427,-1.06603401352729,1,2,2,0,2
-0.799660607562488,1.60977081474842,1,2,1,0,2
0.145907987938908,0.271868400610561,1,2,1,1,2
-0.951282394013149,-1.06603401352729,1,2,1,0,1
0.89298988117762,0.271868400610561,1,1,1,0,1
-0.945768874505853,1.60977081474842,1,2,1,0,3
-0.863066081896401,1.60977081474842,1,1,1,0,1
0.79098977029263,-1.06603401352729,1,1,1,0,1
1.67590965121376,0.271868400610561,1,2,1,0,1
2.36509958962586,0.271868400610561,1,2,1,0,2
2.36509958962586,0.271868400610561,1,2,1,0,2
0.201043183011876,0.271868400610561,1,1,1,0,1
0.926070998221401,1.60977081474842,1,1,1,0,1
-0.923714796476666,1.60977081474842,1,2,1,0,2
-0.127011227672282,1.60977081474842,1,1,1,0,2
-0.659065860126421,1.60977081474842,1,2,1,0,3
2.82547846848514,0.271868400610561,1,1,1,0,1
2.82547846848514,0.271868400610561,1,1,1,0,1
-1.12771501824665,1.60977081474842,1,1,1,0,2
1.14385501875962,1.60977081474842,1,2,1,1,2
1.24309836989097,0.271868400610561,1,2,1,0,2
-0.810687646577082,1.60977081474842,1,1,1,0,2
0.835097926351004,0.271868400610561,1,1,1,0,2
1.24034161013732,1.60977081474842,1,2,1,0,2
0.344394690201592,0.271868400610561,1,1,1,0,1
0.0907727928659403,1.60977081474842,1,2,1,0,1
0.950881836004236,1.60977081474842,1,1,1,0,2
-0.667336139387366,1.60977081474842,1,2,1,0,3
-0.807930886823433,0.271868400610561,1,1,1,0,2
-0.590146866285211,-1.06603401352729,1,1,2,0,1
-0.656309100372772,-1.06603401352729,1,2,1,0,1
-0.794147088055191,1.60977081474842,1,2,1,0,2
0.906773679945862,-1.06603401352729,1,2,1,0,1
-0.937498595244908,1.60977081474842,1,2,1,0,1
-0.998147309825172,0.271868400610561,1,2,1,0,2
1.18520641506435,0.271868400610561,1,2,1,0,1
-0.774849769779653,0.271868400610561,1,2,1,0,2
1.3588822795442,1.60977081474842,1,2,1,0,3
0.755151893495201,1.60977081474842,1,1,1,0,2
-0.818957925838027,0.271868400610561,1,1,1,0,1
2.42299154445247,0.271868400610561,1,2,1,0,1
2.42299154445247,0.271868400610561,1,2,1,0,1
-0.19868698126714,0.271868400610561,1,2,1,0,1
-0.297930332398482,-1.06603401352729,1,2,1,0,3
-0.82998496485262,-1.06603401352729,1,1,1,0,2
0.843368205611949,0.271868400610561,1,1,1,0,1
-1.00366082933247,0.271868400610561,1,1,1,0,2
0.810287088568169,1.60977081474842,1,2,1,0,2
2.17488316662412,1.60977081474842,1,2,1,0,3
2.17488316662412,1.60977081474842,1,2,1,0,3
-0.945768874505853,1.60977081474842,1,2,1,0,1
0.873692562902082,-1.06603401352729,1,2,1,0,1
1.04185490787463,0.271868400610561,1,2,1,0,2
-0.424741281066308,-1.06603401352729,1,1,1,0,1
0.289259495128624,-1.06603401352729,1,1,1,2,1
-0.47160619687833,-1.06603401352729,1,2,1,1,1
-0.223497819049976,0.271868400610561,1,2,1,0,1
-1.05328250489814,0.271868400610561,1,2,1,0,2
-0.0718760325993145,-1.06603401352729,1,1,1,0,1
-0.739011892982224,-1.06603401352729,1,1,1,0,1
-0.81344440633073,0.271868400610561,1,2,1,0,2
-0.777606529533301,0.271868400610561,1,1,1,0,1
1.19071993457165,0.271868400610561,1,2,2,0,1
0.639367983841969,-1.06603401352729,1,2,1,0,1
0.564935470493462,0.271868400610561,1,1,2,0,2
-0.700417256431146,0.271868400610561,1,1,2,1,1
0.578719269261704,1.60977081474842,1,2,1,0,2
0.462935359608472,1.60977081474842,1,2,1,0,2
-1.27106652543636,0.271868400610561,1,1,1,2,2
-0.173876143484305,0.271868400610561,1,1,1,1,2
1.95985590583955,0.271868400610561,1,2,1,0,1
-0.904417478201127,0.271868400610561,1,2,1,0,1
0.0576916758221596,0.271868400610561,1,2,1,0,1
0.283745975621327,0.271868400610561,1,1,1,0,1
-0.314470890920372,0.271868400610561,1,1,1,0,1
-0.96782295253504,1.60977081474842,1,2,1,0,2
-0.0994436301357983,1.60977081474842,1,2,1,0,3
-0.623227983328992,0.271868400610561,1,1,1,0,2
-0.518471112690353,-1.06603401352729,1,1,1,0,1
-0.838255244113566,0.271868400610561,1,1,1,0,1
1.03358462861369,0.271868400610561,1,1,1,1,2
-0.852039042881808,0.271868400610561,1,2,1,0,1
0.873692562902082,0.271868400610561,1,2,1,0,1
-0.827228205098972,0.271868400610561,1,1,1,0,1
0.782719491031685,0.271868400610561,1,1,1,1,2
-0.78036328928695,0.271868400610561,1,1,1,0,1
-0.670092899141014,0.271868400610561,1,2,1,1,3
1.03358462861369,0.271868400610561,1,2,1,0,2
-0.86582284165005,1.60977081474842,1,2,1,0,1
0.0190970392710822,-1.06603401352729,1,1,1,0,1
1.10526038220855,1.60977081474842,1,2,1,0,2
0.0549349160685112,0.271868400610561,1,2,1,0,1
0.551151671725221,0.271868400610561,1,1,2,0,1
-0.716957814953037,0.271868400610561,1,1,1,0,2
0.548394911971572,0.271868400610561,1,2,1,0,2
0.352664969462537,-1.06603401352729,1,1,1,0,2
-0.992633790317875,0.271868400610561,1,1,1,0,2
0.322340612172405,0.271868400610561,1,2,1,0,3
-0.565336028502376,-1.06603401352729,1,1,1,0,1
-0.00295703875810485,0.271868400610561,1,2,1,0,2
-0.00295703875810485,0.271868400610561,1,2,1,0,1
-0.00295703875810485,0.271868400610561,1,2,1,0,1
1.71174752801119,0.271868400610561,1,2,1,0,2
1.71174752801119,0.271868400610561,1,2,1,0,1
0.937098037235995,0.271868400610561,1,2,1,0,1
-0.115984188657689,0.271868400610561,1,2,1,0,1
-0.871336361157346,0.271868400610561,1,1,1,0,1
0.708286977683179,1.60977081474842,1,2,1,0,2
-0.0443084350628306,0.271868400610561,1,2,1,1,2
0.00255648074919192,-1.06603401352729,1,1,1,0,2
1.00877379083085,1.60977081474842,1,2,1,0,2
-0.810687646577082,1.60977081474842,1,2,1,0,1
0.468448879115769,0.271868400610561,1,2,1,0,1
0.702773458175882,1.60977081474842,1,1,1,0,1
0.156935026953502,-1.06603401352729,1,1,1,0,1
-0.868579601403698,-1.06603401352729,1,1,1,0,2
0.482232677884011,0.271868400610561,1,2,1,0,2
-0.00295703875810485,-1.06603401352729,1,2,2,0,1
1.02255758959909,1.60977081474842,1,1,1,0,2
0.926070998221401,0.271868400610561,1,2,1,0,1
1.4333147928927,1.60977081474842,1,2,1,0,2
1.4333147928927,1.60977081474842,1,2,1,0,2
0.79098977029263,-1.06603401352729,1,1,1,0,2
0.94536831649694,1.60977081474842,1,2,1,1,2
-0.896147198940182,0.271868400610561,1,1,1,0,2
-0.719714574706685,-1.06603401352729,1,2,1,0,1
1.20174697358624,-1.06603401352729,1,2,1,0,2
0.487746197391308,-1.06603401352729,1,1,1,0,2
-0.634255022343585,0.271868400610561,1,1,1,0,2
0.752395133741553,1.60977081474842,1,1,2,0,2
-0.874093120910995,0.271868400610561,1,2,1,0,1
1.0115305505845,0.271868400610561,1,2,1,0,1
0.904016920192214,-1.06603401352729,1,1,1,2,1
0.209313462272821,1.60977081474842,1,1,1,0,2
1.60147713786526,0.271868400610561,1,2,1,0,2
-1.02020138785436,-1.06603401352729,1,2,1,0,1
1.01428731033815,0.271868400610561,1,2,1,0,2
1.79169356086699,0.271868400610561,1,2,1,1,2
0.575962509508056,1.60977081474842,1,2,1,0,2
1.21277401260083,-1.06603401352729,1,2,1,0,1
-0.474362956631979,0.271868400610561,1,2,1,1,2
-0.785876808794246,0.271868400610561,1,1,1,0,2
-0.772093010026004,-1.06603401352729,1,1,2,1,2
-0.920958036723017,0.271868400610561,1,1,1,0,2
-0.639768541850882,-1.06603401352729,1,2,1,0,2
-0.91544451721572,0.271868400610561,1,2,1,1,2
0.338881170694295,1.60977081474842,1,1,1,0,1
-0.568092788256024,1.60977081474842,1,2,1,0,2
0.529097593696033,1.60977081474842,1,2,1,0,2
0.239637819562953,0.271868400610561,1,2,2,0,1
1.19899021383259,0.271868400610561,1,2,1,1,1
1.28996328570299,0.271868400610561,1,2,1,0,2
0.600773347290891,-1.06603401352729,1,2,1,1,2
-0.383389884761582,-1.06603401352729,1,2,1,0,1
-0.366849326239692,0.271868400610561,1,2,1,0,1
-0.143551786194172,0.271868400610561,1,2,1,0,1
1.13834149925233,1.60977081474842,1,2,1,0,2
1.05012518713558,-1.06603401352729,1,2,1,0,1
0.154178267199853,0.271868400610561,1,1,1,0,2
0.209313462272821,-1.06603401352729,1,1,2,1,1
1.19347669432529,-1.06603401352729,1,2,1,0,2
1.01980082984545,-1.06603401352729,1,2,1,0,2
0.655908542363859,-1.06603401352729,1,1,1,0,2
1.22380105161543,-1.06603401352729,1,1,1,0,1
-0.761065971011411,1.60977081474842,1,1,1,0,2
0.394016365767263,0.271868400610561,1,1,1,0,2
0.766178932509795,-1.06603401352729,1,1,1,0,2
0.26169189759214,0.271868400610561,1,1,1,0,2
-0.38614664451523,0.271868400610561,1,1,2,0,1
0.832341166597356,-2.40393642766515,1,2,1,0,1
-1.05052574514449,1.60977081474842,1,2,1,0,2
0.167962065968095,-1.06603401352729,1,1,2,1,2
0.992233232308962,0.271868400610561,1,2,1,1,1
1.01980082984545,0.271868400610561,1,1,1,0,1
0.407800164535505,1.60977081474842,1,1,1,0,2
0.702773458175882,-1.06603401352729,1,1,1,1,2
0.00807000025648869,-1.06603401352729,1,2,2,0,1
0.746881614234256,-1.06603401352729,1,1,1,1,1
-0.129767987425931,-1.06603401352729,1,2,1,0,2
1.41126071486352,1.60977081474842,1,2,1,0,2
0.735854575219662,1.60977081474842,1,2,1,2,2
0.115583630648776,-1.06603401352729,1,1,1,0,2
0.901260160438565,0.271868400610561,1,2,1,0,1
0.796503289799927,-1.06603401352729,1,1,1,1,2
-0.783120049040598,0.271868400610561,1,1,1,0,2
0.964665634772478,1.60977081474842,1,2,1,0,2
1.00877379083085,0.271868400610561,1,2,1,0,1
-0.852039042881808,0.271868400610561,1,2,1,0,2
0.87644932265573,0.271868400610561,1,1,1,0,1
1.08871982368666,0.271868400610561,1,2,1,0,2
1.15763881752787,0.271868400610561,1,2,2,0,2
-0.81344440633073,0.271868400610561,1,2,1,0,1
0.813043848321817,0.271868400610561,1,1,2,0,1
0.79098977029263,-1.06603401352729,1,2,1,0,2
0.258935137838492,0.271868400610561,1,2,1,0,2
1.187963174818,1.60977081474842,1,2,1,0,2
1.187963174818,1.60977081474842,1,2,1,0,2
1.68693669022836,1.60977081474842,1,1,1,0,2
-0.761065971011411,-1.06603401352729,1,2,1,0,2
1.21828753210813,1.60977081474842,1,1,1,0,2
0.815800608075466,1.60977081474842,1,1,2,0,1
0.815800608075466,1.60977081474842,1,1,2,0,1
1.03358462861369,1.60977081474842,1,2,1,1,1
-0.849282283128159,1.60977081474842,1,1,1,0,2
0.992233232308962,1.60977081474842,1,2,1,0,2
-0.333768209195911,-1.06603401352729,1,2,1,0,2
0.862665523887488,0.271868400610561,1,2,1,1,2
-1.04776898539084,1.60977081474842,1,2,1,0,1
-0.940255354998556,-1.06603401352729,1,1,1,1,2
0.573205749754408,-1.06603401352729,1,2,1,0,1
1.28444976619569,0.271868400610561,1,2,1,0,1
1.28444976619569,0.271868400610561,1,2,1,0,1
-1.10566094021746,-1.06603401352729,1,2,1,0,2
0.658665302117508,1.60977081474842,1,2,1,0,2
-0.923714796476666,-1.06603401352729,1,2,2,0,2
0.360935248723482,-1.06603401352729,1,1,1,0,1
0.939854796989643,-1.06603401352729,1,2,1,0,2
-0.970579712288688,0.271868400610561,1,1,1,0,1
1.7751530023451,1.60977081474842,1,1,1,0,2
1.7751530023451,1.60977081474842,1,1,1,0,2
0.810287088568169,0.271868400610561,1,2,1,0,2
-0.0911733508748532,-1.06603401352729,1,1,2,1,2
-0.507444073675759,0.271868400610561,1,1,1,0,1
0.614557146059133,1.60977081474842,1,2,2,0,2
-0.0939301106285016,-1.06603401352729,1,2,1,1,1
-0.739011892982224,-1.06603401352729,1,1,1,0,2
-0.0801463118602596,1.60977081474842,1,2,1,0,2
-0.79690384780884,0.271868400610561,1,1,2,0,2
-0.890633679432885,0.271868400610561,1,1,1,0,2
-0.543281950473188,0.271868400610561,1,1,1,0,2
-0.965066192781391,1.60977081474842,1,2,1,0,2
-0.945768874505853,0.271868400610561,1,2,1,0,2
-0.0443084350628306,0.271868400610561,1,1,2,1,2
1.48293646845837,1.60977081474842,1,2,1,0,2
1.48293646845837,1.60977081474842,1,2,1,0,2
1.02255758959909,0.271868400610561,1,2,1,0,2
0.134880948924314,1.60977081474842,1,2,1,0,2
0.989476472555314,0.271868400610561,1,2,1,0,2
1.0060170310772,0.271868400610561,1,2,1,1,1
0.405043404781856,-1.06603401352729,1,2,1,0,1
0.256178378084843,-1.06603401352729,1,1,1,0,2
-0.854795802635456,0.271868400610561,1,2,1,0,1
0.691746419161288,-1.06603401352729,1,2,1,0,2
-0.785876808794246,0.271868400610561,1,2,1,0,2
-0.00295703875810485,0.271868400610561,1,2,1,0,2
-0.00295703875810485,0.271868400610561,1,2,1,0,2
0.250664858577547,-1.06603401352729,1,2,1,0,2
0.526340833942385,0.271868400610561,1,1,1,0,2
0.537367872956979,-1.06603401352729,1,1,2,0,2
1.21277401260083,-1.06603401352729,1,2,2,0,2
-0.697660496677498,0.271868400610561,1,1,2,0,2
0.730341055712366,-1.06603401352729,1,2,1,0,2
1.74482864505497,0.271868400610561,1,1,2,0,2
0.818557367829114,-1.06603401352729,1,2,1,0,2
-0.769336250272356,0.271868400610561,1,2,1,0,2
0.879206082409378,1.60977081474842,1,2,1,0,2
-1.10841769997111,0.271868400610561,1,1,1,0,1
0.526340833942385,0.271868400610561,1,2,1,0,2
0.904016920192214,0.271868400610561,1,1,2,0,1
-0.791390328301543,-1.06603401352729,1,1,1,0,2
0.96190887501883,0.271868400610561,1,1,1,2,2
-0.295173572644834,0.271868400610561,1,1,1,0,1
1.0060170310772,0.271868400610561,1,2,1,0,2
0.928827757975049,-1.06603401352729,1,1,1,1,2
-0.573606307763321,-1.06603401352729,1,1,1,0,2
0.242394579316601,0.271868400610561,1,2,1,0,1
0.198286423258227,-1.06603401352729,1,1,1,0,2
-0.752795691750466,0.271868400610561,1,1,1,0,2
-0.987120270810578,-1.06603401352729,1,1,1,0,2
-0.653552340619124,-1.06603401352729,1,2,1,0,2
0.983962953048017,0.271868400610561,1,2,1,0,2
-0.631498262589937,0.271868400610561,1,1,2,0,1
0.735854575219662,-1.06603401352729,1,1,1,1,2
1.44158507215365,0.271868400610561,1,2,1,0,2
-1.10290418046381,-1.06603401352729,1,1,1,0,2
-0.521227872444001,0.271868400610561,1,2,1,0,3
0.887476361670324,0.271868400610561,1,2,1,0,2
-0.670092899141014,0.271868400610561,1,1,1,1,2
0.851638484872895,0.271868400610561,1,2,1,0,2
0.570448990000759,-1.06603401352729,1,1,1,1,2
0.931584517728698,-1.06603401352729,1,1,2,0,1
0.680719380146695,-1.06603401352729,1,1,1,0,2
0.609043626551837,0.271868400610561,1,1,1,0,1
0.223097261041063,-1.06603401352729,1,1,1,0,1
0.148664747692556,0.271868400610561,1,2,1,0,1
0.824070887336411,1.60977081474842,1,2,1,0,2
1.13282797974503,-1.06603401352729,1,2,1,0,2
0.60353010704454,1.60977081474842,1,1,1,0,1
-0.730741613721279,0.271868400610561,1,1,1,0,2
-0.744525412489521,-1.06603401352729,1,2,1,0,3
0.526340833942385,0.271868400610561,1,2,1,0,1
0.752395133741553,0.271868400610561,1,2,1,0,2
0.490502957144956,0.271868400610561,1,2,1,0,1
2.68488372104907,0.271868400610561,1,2,1,0,1
2.68488372104907,0.271868400610561,1,2,1,0,1
0.97844943354072,0.271868400610561,1,2,1,0,1
-0.874093120910995,0.271868400610561,1,2,1,0,2
-0.697660496677498,0.271868400610561,1,1,1,0,2
0.953638595757885,0.271868400610561,1,2,1,0,1
0.465692119362121,0.271868400610561,1,2,1,0,1
-0.289660053137537,-1.06603401352729,1,1,1,1,1
1.28444976619569,-1.06603401352729,1,2,1,0,2
0.746881614234256,0.271868400610561,1,2,1,0,1
-0.755552451504114,0.271868400610561,1,1,1,0,2
0.36369200847713,-1.06603401352729,1,1,1,0,2
0.36369200847713,-1.06603401352729,1,1,1,0,2
-0.943012114752204,1.60977081474842,1,2,1,0,2
-0.912687757462072,0.271868400610561,1,2,1,0,3
-0.920958036723017,0.271868400610561,1,2,1,0,2
-0.399930443283472,-1.06603401352729,1,2,1,0,1
-0.504687313922111,1.60977081474842,1,2,1,0,2
0.0907727928659403,-1.06603401352729,1,1,1,0,1
0.206556702519172,1.60977081474842,1,1,1,0,1
-0.543281950473188,-1.06603401352729,1,1,1,0,1
0.956395355511533,0.271868400610561,1,1,1,0,2
-0.824471445345324,0.271868400610561,1,1,1,0,1
-0.603930665053453,0.271868400610561,1,1,1,0,2
0.738611334973311,-1.06603401352729,1,2,1,1,2
0.967422394526127,1.60977081474842,1,2,1,0,2
-0.772093010026004,0.271868400610561,1,2,1,0,2
-0.785876808794246,1.60977081474842,1,2,1,1,1
-0.818957925838027,1.60977081474842,1,2,1,0,1
-0.940255354998556,0.271868400610561,1,2,1,0,1
1.27066596742745,1.60977081474842,1,2,1,0,3
1.27066596742745,1.60977081474842,1,2,1,1,3
0.294773014635921,1.60977081474842,1,2,1,0,2
-0.0553354740774242,0.271868400610561,1,2,1,0,2
0.0990430721268854,-1.06603401352729,1,1,1,0,3
0.51807055468144,-1.06603401352729,1,2,1,0,2
0.253421618331195,0.271868400610561,1,1,1,2,1
1.72001780727214,1.60977081474842,1,1,1,0,2
-0.810687646577082,0.271868400610561,1,1,1,2,1
-0.733498373474927,0.271868400610561,1,2,1,0,2
0.992233232308962,1.60977081474842,1,2,1,0,2
0.0797457538513467,0.271868400610561,1,1,1,0,1
0.206556702519172,-1.06603401352729,1,1,2,0,1
0.446394801086582,1.60977081474842,1,1,1,0,1
1.02807110910639,1.60977081474842,1,2,1,0,1
0.294773014635921,-1.06603401352729,1,2,1,0,2
0.107313351387831,-1.06603401352729,1,2,1,0,2
0.997746751816259,-1.06603401352729,1,2,1,0,2
-0.700417256431146,-1.06603401352729,1,2,1,0,2
-0.783120049040598,-1.06603401352729,1,2,1,0,2
-0.989877030564227,-1.06603401352729,1,1,1,0,2
0.813043848321817,-1.06603401352729,1,1,1,1,2
0.85990876413384,0.271868400610561,1,1,1,0,2
0.145907987938908,-1.06603401352729,1,2,1,0,1
-0.631498262589937,0.271868400610561,1,2,1,0,2
0.33061089143335,1.60977081474842,1,1,1,0,2
0.887476361670324,1.60977081474842,1,2,1,0,2
0.928827757975049,0.271868400610561,1,2,1,0,1
-0.692146977170201,0.271868400610561,1,2,1,0,2
0.964665634772478,-1.06603401352729,1,1,1,0,1
0.887476361670324,0.271868400610561,1,2,1,0,2
0.0687187148367532,-1.06603401352729,1,2,1,0,2
0.112826870895127,-1.06603401352729,1,2,1,0,2
1.40299043560257,-1.06603401352729,1,2,1,0,2
0.975692673787072,1.60977081474842,1,2,1,0,2
-1.08360686218827,0.271868400610561,1,2,1,0,2
0.818557367829114,-1.06603401352729,1,2,1,0,2
1.74207188530132,0.271868400610561,1,2,1,0,2
1.0170440700918,-1.06603401352729,1,1,1,0,2
1.37817959781974,0.271868400610561,1,2,1,0,2
1.19347669432529,0.271868400610561,1,1,1,0,1
0.380232566999021,0.271868400610561,1,1,1,0,2
-0.807930886823433,0.271868400610561,1,2,1,0,1
0.600773347290891,-1.06603401352729,1,1,1,0,1
-0.358579046978747,1.60977081474842,1,2,1,0,1
-0.937498595244908,0.271868400610561,1,1,2,0,1
0.934341277482346,1.60977081474842,1,2,1,0,1
0.22861078054836,1.60977081474842,1,1,1,1,2
-1.1993907718415,0.271868400610561,1,2,1,0,1
-0.761065971011411,0.271868400610561,1,2,1,0,2
2.83374874774608,0.271868400610561,1,2,1,0,2
2.83374874774608,0.271868400610561,1,2,1,0,2
0.702773458175882,-1.06603401352729,1,2,1,0,1
-0.69490373692385,1.60977081474842,1,1,1,0,1
-0.758309211257762,-1.06603401352729,1,2,1,0,2
0.879206082409378,-1.06603401352729,1,2,2,0,1
1.57390954032877,0.271868400610561,1,2,1,0,1
0.788233010538982,-1.06603401352729,1,2,1,0,1
-0.581876587024266,0.271868400610561,1,1,1,0,2
1.47466618919743,-1.06603401352729,1,2,1,0,1
-0.791390328301543,1.60977081474842,1,2,1,0,2
1.38369311732703,0.271868400610561,1,2,1,1,2
1.05012518713558,1.60977081474842,1,1,1,0,1
0.427097482811043,1.60977081474842,1,2,1,0,3
0.0632051953294564,-1.06603401352729,1,2,1,2,2
1.10526038220855,0.271868400610561,1,2,1,0,2
1.10526038220855,0.271868400610561,1,2,1,0,2
1.06115222615017,1.60977081474842,1,2,1,0,3
1.06115222615017,1.60977081474842,1,2,1,0,3
0.300286534143218,0.271868400610561,1,2,1,0,2
0.300286534143218,0.271868400610561,1,2,1,0,2
0.110070111141479,-1.06603401352729,1,1,1,1,2
1.71450428776484,0.271868400610561,1,2,1,0,2
1.71450428776484,0.271868400610561,1,2,1,2,2
-0.750038931996817,1.60977081474842,1,2,1,0,3
-0.835498484359917,1.60977081474842,1,2,1,0,2
-0.311714131166724,0.271868400610561,1,2,1,0,2
-0.659065860126421,0.271868400610561,1,2,2,0,2
0.344394690201592,1.60977081474842,1,1,1,0,2
0.305800053650514,1.60977081474842,1,2,1,1,2
0.421583963303746,0.271868400610561,1,1,1,0,2
-0.0994436301357983,0.271868400610561,1,2,1,1,2
-0.954039153766798,-1.06603401352729,1,2,1,0,2
0.024610558778379,0.271868400610561,1,2,1,0,1
1.69796372924295,0.271868400610561,1,2,1,0,2
0.250664858577547,0.271868400610561,1,1,1,1,1
-0.689390217416553,0.271868400610561,1,2,2,0,2
-0.515714352936705,0.271868400610561,1,2,1,0,2
-0.559822508995079,1.60977081474842,1,1,1,0,1
0.777205971524388,0.271868400610561,1,1,1,0,2
0.804773569060872,0.271868400610561,1,2,1,2,1
0.79098977029263,1.60977081474842,1,2,1,3,1
0.986719712801665,-1.06603401352729,1,2,1,0,2
0.917800718960456,1.60977081474842,1,1,1,0,1
-0.00295703875810485,1.60977081474842,1,2,1,0,1
-0.00295703875810485,1.60977081474842,1,2,1,1,1
-0.89890395869383,1.60977081474842,1,2,1,0,2
0.653151782610211,0.271868400610561,1,2,1,0,1
-0.457822398110088,1.60977081474842,1,2,2,0,2
0.156935026953502,0.271868400610561,1,2,1,0,1
-1.25452596691447,1.60977081474842,1,2,1,0,2
0.89298988117762,0.271868400610561,1,2,1,1,1
0.67244910088575,0.271868400610561,1,1,1,0,2
-0.981606751303282,-1.06603401352729,1,2,1,0,1
0.744124854480608,-1.06603401352729,1,1,1,0,2
0.402286645028208,0.271868400610561,1,1,1,0,2
-0.838255244113566,1.60977081474842,1,2,1,0,2
-0.565336028502376,-1.06603401352729,1,2,1,0,2
-0.954039153766798,0.271868400610561,1,1,1,0,2
0.895746640931269,0.271868400610561,1,2,1,0,1
-0.951282394013149,0.271868400610561,1,1,1,0,2
0.611800386305485,0.271868400610561,1,1,1,0,2
2.16936964711682,0.271868400610561,1,2,1,0,2
2.16936964711682,0.271868400610561,1,2,1,2,2
0.195529663504579,-1.06603401352729,1,1,1,0,2
0.564935470493462,-1.06603401352729,1,1,2,0,2
-0.978849991549633,-2.40393642766515,1,1,1,0,2
-0.656309100372772,1.60977081474842,1,1,2,0,2
-0.573606307763321,-1.06603401352729,1,2,1,0,1
-0.0746327923529629,-1.06603401352729,1,1,1,0,1
-0.802417367316137,1.60977081474842,1,2,1,0,2
-0.78036328928695,1.60977081474842,1,1,1,0,2
0.967422394526127,1.60977081474842,1,2,1,0,2
-0.485389995646572,1.60977081474842,1,1,2,0,2
-0.965066192781391,0.271868400610561,1,2,1,0,2
-0.758309211257762,-1.06603401352729,1,1,2,0,2
0.0769889940976983,-1.06603401352729,1,1,1,0,1
1.00877379083085,0.271868400610561,1,1,1,0,2
1.02255758959909,0.271868400610561,1,1,1,0,2
-0.64252530160453,0.271868400610561,1,2,1,0,2
-0.901660718447479,0.271868400610561,1,1,1,0,2
-0.689390217416553,1.60977081474842,1,2,1,0,3
0.0273673185320274,1.60977081474842,1,2,1,0,2
0.697259938668585,-1.06603401352729,1,1,1,1,2
0.399529885274559,1.60977081474842,1,1,1,0,2
-0.739011892982224,-1.06603401352729,1,1,1,0,2
0.967422394526127,0.271868400610561,1,2,2,0,2
0.62007066556643,1.60977081474842,1,2,1,0,2
-0.661822619880069,1.60977081474842,1,2,1,0,2
0.504286755913198,1.60977081474842,1,1,1,0,1
1.34509848077596,0.271868400610561,1,2,1,0,2
-0.714201055199388,1.60977081474842,1,1,1,0,1
-0.110470669150392,0.271868400610561,1,2,1,0,2
-0.168362623977008,0.271868400610561,1,2,1,0,2
0.154178267199853,1.60977081474842,1,2,1,0,2
-0.827228205098972,0.271868400610561,1,1,1,0,2
-0.719714574706685,1.60977081474842,1,2,1,0,2
1.19899021383259,0.271868400610561,1,2,1,0,2
0.388502846259966,-1.06603401352729,1,1,1,1,2
0.741368094726959,0.271868400610561,1,1,1,0,2
